community_id,topic,pagerank,betweenness,group,semantic_label,language,total_stars,total_forks,repo_count,degree
3,autonomous-quadcoptor,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,control-systems,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,drones,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,pixhawk,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,platform-independent,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,unreal-engine,0.003929349464329929,0.0,CV,General AI,C++,18113,4880,1,87
3,azure-functions,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,bing-search,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,csharp,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,custom-vision,0.003929349464329929,0.0,CV,Computer Vision,C#,7844,1390,1,87
3,html5,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,iot,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,language-learning,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,luis,0.003929349464329929,0.0,CV,General AI,C#,7844,1390,1,87
3,anonymization,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,data-anonymization,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,data-masking,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,data-obfuscation,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,data-privacy,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,data-redaction,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,de-identification,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,guardrails,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,image-redactor,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,personally-identifiable-information,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,phi,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,pii,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,pii-detection,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,privacy,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,sensitive-data,0.003929349464329929,0.0,NLP,General AI,Python,7629,1002,1,87
3,azure-ml,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,best-practices,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,mlflow,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,natural-language-inference,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,nli,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,text,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,transfomer,0.003929349464329929,0.0,NLP,General AI,Python,6443,913,1,87
3,autonomous-driving,0.0003238477285613404,0.0,CV,Robotics / Autonomous Driving,C++,13850,4522,1,16
3,carla,0.0003238477285613404,0.0,CV,Robotics / Autonomous Driving,C++,13850,4522,1,16
3,carla-simulator,0.0003238477285613404,0.0,CV,Robotics / Autonomous Driving,C++,13850,4522,1,16
3,imitation-learning,0.0003238477285613404,0.0,CV,Robotics / Autonomous Driving,C++,13850,4522,1,16
3,ros,0.0003238477285613404,0.0,CV,Robotics / Autonomous Driving,C++,13850,4522,1,16
3,ue4,0.0003238477285613404,0.0,CV,General AI,C++,13850,4522,1,16
3,unreal-engine-4,0.0003238477285613404,0.0,CV,General AI,C++,13850,4522,1,16
